Arboleda,72,Colombia,Independiente Santa Fe,18000
Silva,72,Paraguay,Club Atletico Huracan,13000
Kebano,72,DR Congo,Fulham,11000
Malyshev,72,Ukraine,Shakhtar Donetsk,12000
Morioka,72,Japan,Sporting de Charleroi,18000
Koutris,72,Greece,Olympiacos CFP,12000
Meriah,72,Tunisia,Olympiacos CFP,14000
Maresic,72,Austria,SK Sturm Graz,11000
Jones,72,Northern Ireland,Kilmarnock,14000
Farias,72,Argentina,CD Palestino,18000
Adomah,72,Ghana,Aston Villa,14000
Al Muwallad,72,Saudi Arabia,Al Ittihad,12000
Carole,72,France,RC Strasbourg Alsace,19000
Scuffet,72,Italy,Kasimpasa SK,12000
Alakouch,72,France,Nimes Olympique,15000
Kuciak,72,Slovakia,Lechia Gdansk,15000
Traore,72,Mali,KSV Cercle Brugge,17000
Shawcross,72,England,Stoke City,15000
Ucan,72,Turkey,Empoli,20000
Nyland,72,Norway,Aston Villa,11000
Ouwejan,72,Netherlands,AZ Alkmaar,15000
Ortega,72,Germany,DSC Arminia Bielefeld,19000
Olaza,72,Uruguay,RC Celta,14000
Gudino,72,Mexico,Guadalajara,12000
Jimenez,72,Colombia,Lobos BUAP,14000
Aguilera,72,Argentina,Club America,12000
Ba,72,Senegal,Rayo Vallecano,14000
Holzhauser,72,Austria,Grasshopper Club Zurich,11000
Adnan,72,Iraq,Atalanta,20000
Nelson,72,England,TSG 1899 Hoffenheim,17000
Soto,72,Colombia,Once Caldas,20000
Vlap,72,Netherlands,SC Heerenveen,16000
Wuytens,72,Belgium,AZ Alkmaar,14000
Bossut,72,Belgium,SV Zulte-Waregem,19000
Aued,72,Argentina,Universidad Catolica,20000
Nita,72,Romania,Sparta Praha,11000
Perlaza,72,Colombia,Independiente Santa Fe,16000
Murphy,72,Scotland,Rangers FC,12000
Ardente,72,Argentina,San Martin de San Juan,19000
Rojas,72,Paraguay,Queretaro,18000
Palacios,72,Colombia,Atletico Nacional,16000
Berggreen,72,Denmark,FSV Mainz 05,16000
Williams,72,Wales,Stoke City,14000
Mantovani,72,Argentina,UD Las Palmas,17000
Adams,72,United States,RB Leipzig,12000
Espinoza,72,Honduras,Sporting Kansas City,17000
Borner,72,Germany,DSC Arminia Bielefeld,16000
Diaz,72,Colombia,Alianza Petrolera,18000
Van Leer,72,Netherlands,NAC Breda,20000
Karaman,72,Turkey,Fortuna Dusseldorf,11000
Srarfi,72,Tunisia,OGC Nice,15000
Medina,72,Colombia,Monterrey,14000
Diks,72,Netherlands,Empoli,19000
Baluta,72,Romania,SK Slavia Praha,14000
Bertolo,72,Argentina,Club Atletico Banfield,20000
Longo,72,Italy,US Cremonese,13000
Kusk,72,Denmark,Aalborg BK,11000
Hallfrethsson,72,Iceland,Iceland,20000
Langerak,72,Australia,Australia,18000
Hutchinson,72,England,Millwall,15000
Olunga,72,Kenya,Kashiwa Reysol,18000
Wiland,72,Sweden,Hammarby IF,18000
Curci,72,Italy,Hammarby IF,18000
Acosta,72,United States,Colorado Rapids,14000
Zengin,72,Turkey,Besiktas JK,11000
Fernandez,72,Argentina,Estudiantes de La Plata,17000
Mosquera,72,Colombia,FC Dallas,13000
Gurler,72,Turkey,Goztepe SK,17000
McCormack,72,Scotland,Motherwell,18000
Bolingoli,72,Belgium,SK Rapid Wien,18000
Marie,72,France,Dijon FCO,14000
Sorloth,72,Norway,KAA Gent,19000
Diousse,72,Senegal,Chievo Verona,13000
James,72,England,Leicester City,16000
Iori,72,Italy,Cittadella,13000
Russell,72,Scotland,Sporting Kansas City,13000
Mosquera,72,Colombia,Club Leon,17000
Powell,72,England,Wigan Athletic,16000
Gonzalez,72,Argentina,VfB Stuttgart,13000
Yacob,72,Argentina,Nottingham Forest,15000
Chibsah,72,Ghana,Frosinone,13000
Tettey,72,Norway,Norwich City,19000
Van der Werff,72,Netherlands,Vitesse,16000
Torun,72,Turkey,Bursaspor,18000
Pohjanpalo,72,Finland,Bayer 04 Leverkusen,16000
Gustafson,72,Sweden,FC Utrecht,14000
Ofori,72,Ghana,New York City FC,16000
Trimmel,72,Austria,FC Union Berlin,13000
Metanire,72,Madagascar,Minnesota United FC,20000
Schmiedebach,72,Germany,FC Union Berlin,15000
Kiyotake,72,Japan,Cerezo Osaka,12000
Etebo,72,Nigeria,Stoke City,11000
Aoyama,72,Japan,Sanfrecce Hiroshima,20000
Johnsen,72,Norway,AZ Alkmaar,18000
Escobar,72,Argentina,Club Atletico Colon,14000
Galovic,72,Croatia,Sagan Tosu,15000
Silbeira,72,Paraguay,Paraguay,20000
Avenatti,72,Uruguay,KV Kortrijk,19000
Moreira,72,France,Toulouse Football Club,14000
Omeruo,72,Nigeria,CD Leganes,18000
Vural,72,Turkey,Akhisar Belediyespor,13000
Alvarez,72,Mexico,Club Necaxa,11000
Fernandez,72,Argentina,Defensa y Justicia,20000
Van Rhijn,72,Netherlands,AZ Alkmaar,18000
Carroll,72,England,Aston Villa,13000
Brignoli,72,Italy,Palermo,13000
Cerci,72,Italy,MKE Ankaragucu,17000
Zusi,72,United States,Sporting Kansas City,20000
Mittelstadt,72,Germany,Hertha BSC,14000
Hoffmann,72,Germany,Fortuna Dusseldorf,11000
Noir,72,Argentina,Atletico Tucuman,20000
Malen,72,Netherlands,PSV,20000
Zoller,72,Germany,VfL Bochum 1848,20000
Bande,72,Burkina Faso,Ajax,15000
Norgaard,72,Denmark,Fiorentina,13000
Fai,72,Cameroon,Standard de Liege,11000
Danze,72,France,Stade Rennais FC,13000
Akpa Akpro,72,Ivory Coast,US Salernitana 1919,15000
Cabot,72,France,FC Lorient,17000
Djilobodji,72,Senegal,En Avant de Guingamp,12000
Granat,72,Russia,Russia,15000
Kanon,72,Ivory Coast,ADO Den Haag,19000
Onisiwo,72,Austria,FSV Mainz 05,11000
Williams,72,Australia,Al Qadisiyah,12000
Fontanini,72,Argentina,Newell's Old Boys,15000
Pereira,72,Mexico,Guadalajara,19000
Zulj,72,Austria,FC Union Berlin,13000
Martinez,72,Argentina,Union de Santa Fe,11000
Murgia,72,Italy,SPAL,13000
Albornoz,72,Chile,Hannover 96,19000
Terzi,72,Italy,Spezia,12000
Donald,72,Netherlands,Yeni Malatyaspor,12000
Savarino,72,Venezuela,Real Salt Lake,15000
Kololli,72,Kosovo,FC Zurich,13000
Mendez,72,Uruguay,Uruguay,19000
Letizia,72,Italy,Benevento,16000
Trotta,72,Italy,Frosinone,11000
Zozulya,72,Ukraine,Albacete BP,12000
Correa,72,Argentina,Santos Laguna,16000
Torres Nilo,72,Mexico,Tigres U.A.N.L.,15000
Namli,72,Denmark,PEC Zwolle,15000
Bendtner,72,Denmark,Rosenborg BK,12000
Zabala,72,Uruguay,Union de Santa Fe,12000
Lawrence,72,Wales,Derby County,20000
El Hajjam,72,Morocco,Amiens SC,17000
Azeez,72,Nigeria,Granada CF,15000
Lees,72,England,Sheffield Wednesday,19000
Moubandje,72,Switzerland,Toulouse Football Club,13000
Shotton,72,England,Middlesbrough,17000
Gaibor,72,Ecuador,Independiente,20000
Buitrago,72,Colombia,America de Cali,20000
Puncheon,72,England,Huddersfield Town,18000
Armenteros,72,Sweden,Benevento,16000
Peralta,72,Colombia,La Equidad,16000
Ferhat,72,Algeria,Le Havre AC,16000
Gomez,72,Argentina,Club Atletico Lanus,15000
Gonzo,72,Paraguay,Paraguay,18000
Knasmullner,72,Austria,SK Rapid Wien,15000
Lucumi,72,Colombia,KRC Genk,18000
Obasi,72,Nigeria,AIK,16000
Canouse,72,United States,DC United,16000
Pisano,72,Argentina,Club Atletico Aldosivi,11000
Ricci,72,Italy,Benevento,18000
Erdinc,72,Turkey,Antalyaspor,14000
Tuanzebe,72,England,Aston Villa,11000
Scholz,72,Denmark,FC Midtjylland,13000
Linssen,72,Netherlands,Vitesse,18000
Torunarigha,72,Germany,Hertha BSC,20000
Molino,72,Trinidad & Tobago,Minnesota United FC,18000
Reyes,72,Chile,Chile,15000
De Sart,72,Belgium,Sint-Truidense VV,13000
Masouras,72,Greece,Olympiacos CFP,15000
Zaldivar,72,Mexico,Monterrey,17000
Riano,72,Argentina,Rosario Central,20000
Piedrahita,72,Colombia,Junior FC,19000
Calik,72,Turkey,Galatasaray SK,17000
Romanczuk,72,Poland,Jagiellonia Bialystok,14000
Nunez,72,Argentina,Atletico Tucuman,13000
Lux,72,Argentina,River Plate,18000
Tibbling,72,Sweden,Brondby IF,19000
Hajrovic,72,Bosnia Herzegovina,Dinamo Zagreb,14000
Olayinka,72,Nigeria,SK Slavia Praha,15000
Holer,72,Germany,SC Freiburg,14000
Stenzel,72,Germany,SC Freiburg,14000
Lanaro,72,Argentina,Universidad Catolica,13000
Menossi,72,Argentina,Club Atletico Tigre,13000
Leya Iseka,72,Belgium,Toulouse Football Club,13000
Moreira,72,Paraguay,Portland Timbers,20000
Gruezo,72,Ecuador,FC Dallas,13000
Rossi,72,Argentina,Club Atletico Huracan,18000
Boyd,72,Scotland,Kilmarnock,18000
Bakakis,72,Greece,AEK Athens,13000
Rinne,72,Sweden,Aalborg BK,15000
Limnios,72,Greece,PAOK,18000
Zmrhal,72,Czech Republic,SK Slavia Praha,12000
Kamara,72,France,Olympique de Marseille,14000
Krsticic,72,Serbia,AEK Athens,17000
Rodriguez,72,Argentina,Defensa y Justicia,12000
Rosic,72,Serbia,CD Nacional,13000
Pantic,72,Serbia,Cadiz CF,20000
Radu,72,Romania,Genoa,16000
Immers,72,Netherlands,ADO Den Haag,11000
Falletti,72,Uruguay,Palermo,13000
Foderingham,72,England,Rangers FC,12000
Guemez,72,Mexico,Mexico,16000
Higashiguchi,72,Japan,Gamba Osaka,11000
Omur,72,Turkey,Trabzonspor,15000
Kombarov,72,Russia,Spartak Moscow,18000
Novikovas,72,Lithuania,Jagiellonia Bialystok,15000
Byram,72,England,Nottingham Forest,11000
Brownhill,72,England,Bristol City,18000
Vaulks,72,England,Rotherham United,12000
Gutierrez,72,Argentina,Defensa y Justicia,20000
Doumbia,72,Mali,Stade de Reims,18000
Ben Haim,72,Israel,Sparta Praha,11000
Ayhan,72,Turkey,MKE Ankaragucu,18000
Mercier,72,Argentina,Atletico Tucuman,16000
Suarez,72,Argentina,RCD Mallorca,15000
Borja,72,Colombia,Colombia,11000
Aguerre,72,Argentina,Newell's Old Boys,14000
Polter,72,Germany,FC Union Berlin,11000
Aranguiz,72,Chile,FC Dallas,18000
Briseno,72,Mexico,CD Feirense,20000
Omlin,72,Switzerland,Switzerland,20000
Sobottka,72,Germany,Fortuna Dusseldorf,14000
Avila,72,Argentina,SD Huesca,16000
Rybus,72,Poland,Lokomotiv Moscow,12000
Balde,72,Senegal,Real Oviedo,11000
Walter,72,France,OGC Nice,14000
Assombalonga,72,DR Congo,Middlesbrough,18000
Boulaya,72,Algeria,FC Metz,14000
Yago,72,Burkina Faso,Le Havre AC,11000
Lletget,72,United States,LA Galaxy,16000
Pellissier,72,Italy,Chievo Verona,15000
Coloccini,72,Argentina,San Lorenzo de Almagro,14000
Maietta,72,Italy,Empoli,20000
Goiginger,72,Austria,LASK Linz,17000
Caldirola,72,Italy,Benevento,18000
Bammou,72,Morocco,Stade Malherbe Caen,16000
Okore,72,Denmark,Aalborg BK,20000
Acosta,72,Honduras,FC Dallas,18000
Akolo,72,DR Congo,VfB Stuttgart,17000
Carbonero,72,Colombia,Deportivo Cali,17000
Lucero,72,Argentina,Godoy Cruz,12000
Arias,72,Colombia,Independiente Medellin,13000
Murillo,72,Panama,New York Red Bulls,19000
Mancini,72,Italy,Atalanta,20000
Friend,72,England,Middlesbrough,14000
Johansson,72,Sweden,Panathinaikos FC,12000
Ramos,72,Colombia,Granada CF,18000
Pantilimon,72,Romania,Nottingham Forest,13000
Meli,72,Argentina,Belgrano de Cordoba,14000
Gerkens,72,Belgium,RSC Anderlecht,17000
Kean,72,Italy,Juventus,16000
Adegbenro,72,Nigeria,Rosenborg BK,13000
Cardona,72,Argentina,Godoy Cruz,16000
Mbenza,72,Belgium,Huddersfield Town,16000
Rossi,72,Uruguay,Los Angeles FC,16000
Flekken,72,Netherlands,SC Freiburg,14000
Esiti,72,Nigeria,KAA Gent,16000
Yamaguchi,72,Japan,Vissel Kobe,20000
Aleesami,72,Norway,Palermo,16000
Sallai,72,Hungary,SC Freiburg,19000
Galvan,72,Argentina,Argentinos Juniors,16000
Lucumi,72,Colombia,Atletico Nacional,18000
Pinsoglio,72,Italy,Juventus,17000
Da Silva,72,Paraguay,Paraguay,17000
Maras,72,Serbia,GD Chaves,19000
Cuisance,72,France,Borussia Monchengladbach,12000
Verde,72,Italy,Real Valladolid CF,17000
Al Jassam,72,Saudi Arabia,Al Ahli,11000
Benali,72,Libya,Crotone,14000
Matos,72,Brazil,Hellas Verona,15000
Pollersbeck,72,Germany,Hamburger SV,17000
Nsame,72,Cameroon,BSC Young Boys,17000
Juklerod,72,Norway,Royal Antwerp FC,11000
Villalva,72,Argentina,Queretaro,15000
Quioto,72,Honduras,Houston Dynamo,14000
Moravek,72,Czech Republic,FC Augsburg,20000
Allione,72,Argentina,Rosario Central,15000
Medjani,72,Algeria,Ohod Club,17000
Diaby,72,France,Paris Saint-Germain,15000
Abarhoun,72,Morocco,caykur Rizespor,19000
Jimenez,72,Chile,CD Palestino,18000
Barcos,72,Argentina,Atletico Nacional,11000
Delaine,72,France,FC Metz,13000
Travnik,72,Czech Republic,Czech Republic,12000
Hoolahan,72,Republic of Ireland,West Bromwich Albion,17000
Vranjes,72,Bosnia Herzegovina,RSC Anderlecht,19000
Chafik,72,Morocco,Dijon FCO,17000
Abdennour,72,Tunisia,Olympique de Marseille,12000
Johannsson,72,United States,SV Werder Bremen,19000
Hugill,72,England,Middlesbrough,19000
Ikoko,72,DR Congo,En Avant de Guingamp,11000
Jullien,72,France,Toulouse Football Club,20000
Drobny,72,Czech Republic,Fortuna Dusseldorf,19000
Endo,72,Japan,Gamba Osaka,15000
Lajud,72,Mexico,Club Tijuana,13000
Diatta,72,Senegal,Club Brugge KV,16000
Bottinelli,72,Argentina,Union de Santa Fe,16000
Diomande,72,Ivory Coast,Stade Malherbe Caen,13000
Gerndt,72,Sweden,FC Lugano,17000
Salazar,72,Argentina,San Lorenzo de Almagro,15000
Romagna,72,Italy,Cagliari,17000
Sertic,72,France,FC Zurich,15000
Landre,72,France,Nimes Olympique,18000
Hawsawi,72,Saudi Arabia,Al Ahli,16000
Gonzalez,72,United States,Club Atlas,14000
Osborn,72,England,Nottingham Forest,13000
Tutino,72,Italy,Cosenza,14000
Ceravolo,72,Italy,Parma,17000
Martinsson Ngouali,72,Gabon,Hammarby IF,16000
Poblete,72,Argentina,San Lorenzo de Almagro,18000
Morales,72,Argentina,Club Atletico Tigre,20000
Cristaldo,72,Argentina,Racing Club,18000
Ceppitelli,72,Italy,Cagliari,11000
Schunke,72,Argentina,Estudiantes de La Plata,12000
Mahi,72,Morocco,FC Groningen,13000
Karaca,72,Turkey,Alanyaspor,16000
Lasogga,72,Germany,Hamburger SV,12000
Moreno,72,Colombia,Santos Laguna,19000
Pacinda,72,Slovakia,Viktoria Plzen,20000
Leye,72,Senegal,Royal Excel Mouscron,13000
Koulouris,72,Greece,Greece,18000
Moller Dehli,72,Norway,FC St. Pauli,16000
Decarli,72,Switzerland,Club Brugge KV,16000
Fransson,72,Sweden,IFK Norrkoping,17000
Sau,72,Italy,Sampdoria,17000
Mollo,72,France,FC Sochaux-Montbeliard,20000
Pongracic,72,Croatia,FC Red Bull Salzburg,11000
Mavinga,72,DR Congo,Toronto FC,13000
Jovanovic,72,Serbia,FC Girondins de Bordeaux,14000
Varga,72,Hungary,Hungary,14000
Cerri,72,Italy,Cagliari,11000
Kishna,72,Netherlands,ADO Den Haag,13000
Blin,72,France,Amiens SC,17000
Suttner,72,Austria,Fortuna Dusseldorf,13000
Goitom,72,Eritrea,AIK,17000
Montoya,72,Colombia,Millonarios FC,17000
Milenkovic,72,Serbia,Fiorentina,11000
Petkovic,72,Croatia,Dinamo Zagreb,14000
Bartley,72,England,West Bromwich Albion,11000
Mauri,72,Italy,Milan,11000
Droguett,72,Chile,CD Universidad de Concepcion,20000
Guzman,72,Costa Rica,Portland Timbers,16000
Murphy,72,England,West Bromwich Albion,11000
Gunn,72,England,Southampton,16000
Demir,72,Turkey,Sivasspor,16000
Khocholava,72,Georgia,Shakhtar Donetsk,20000
Crouch,72,England,Burnley,12000
Lamanna,72,Italy,Spezia,18000
Villalpando,72,Mexico,Guadalajara,15000
Pisacane,72,Italy,Cagliari,20000
Gomez,72,Argentina,San Martin de Tucuman,19000
Garcia Guerreno,72,Paraguay,Club Atletico Lanus,17000
Cosic,72,Serbia,AEK Athens,11000
Castellanos,72,Colombia,Independiente Santa Fe,16000
Makarenko,72,Ukraine,RSC Anderlecht,12000
Bostock,72,England,Toulouse Football Club,11000
Al Abed,72,Saudi Arabia,Al Hilal,20000
Ramirez,72,Ecuador,Ecuador,11000
Duffy,72,England,Sheffield United,14000
Elliot,72,Republic of Ireland,Newcastle United,16000
Owusu,72,Ghana,Royal Antwerp FC,20000
Bahebeck,72,France,FC Utrecht,14000
Hutchinson,72,England,Sheffield Wednesday,17000
Bednarek,72,Poland,Southampton,16000
Saief,72,United States,RSC Anderlecht,15000
Bobadilla,72,Paraguay,Argentinos Juniors,16000
Hofler,72,Germany,SC Freiburg,13000
Gytkjer,72,Denmark,Lech Poznan,14000
Pierre-Gabriel,72,France,AS Monaco,11000
Vargas,72,Venezuela,Newcastle Jets,11000
Forshaw,72,England,Leeds United,19000
Rubio,72,Chile,CD Universidad de Concepcion,19000
Esswein,72,Germany,VfB Stuttgart,17000
Saez,72,Argentina,Universidad Catolica,17000
Msakni,72,Tunisia,KAS Eupen,16000
Guendouzi,72,France,Arsenal,11000
Schieber,72,Germany,FC Augsburg,15000
Dibusz,72,Hungary,Hungary,13000
Hrgota,72,Sweden,Eintracht Frankfurt,18000
Gallese,72,Peru,Peru,15000
Martinez,72,Argentina,Reading,19000
Dop,72,Croatia,Real Valladolid CF,17000
Ouattara,72,Ivory Coast,Cote d'Ivoire,16000
Risdon,72,Australia,Australia,14000
Mendoza,72,Colombia,Amiens SC,19000
Gomez,72,Argentina,Estudiantes de La Plata,15000
Klos,72,Germany,DSC Arminia Bielefeld,16000
Perica,72,Croatia,Kasimpasa SK,18000
Cubas,72,Argentina,Club Atletico Talleres,19000
Ceppelini,72,Uruguay,Atletico Nacional,18000
Castagnetti,72,Italy,US Cremonese,13000
Arslanagic,72,Belgium,Royal Antwerp FC,20000
Chery,72,Netherlands,Kayserispor,13000
Barisic,72,Croatia,Rangers FC,20000
Badji,72,Senegal,Bursaspor,20000
Huddlestone,72,England,Derby County,14000
Vanheusden,72,Belgium,Standard de Liege,13000
Castellani,72,Argentina,San Lorenzo de Almagro,17000
Kroos,72,Germany,FC Union Berlin,15000
Robinson,72,Republic of Ireland,Preston North End,19000
Boye,72,Ghana,FC Metz,16000
Susic,72,Bosnia Herzegovina,VVV-Venlo,16000
Vavro,72,Slovakia,FC Kobenhavn,11000
Santos,72,Venezuela,Deportivo de La Coruna,12000
Kayal,72,Israel,Brighton & Hove Albion,19000
Jeanvier,72,France,Brentford,11000
Stetina,72,Slovakia,Sparta Praha,13000
Di Carmine,72,Italy,Hellas Verona,15000
Runje,72,Croatia,Jagiellonia Bialystok,20000
Kalas,72,Czech Republic,Bristol City,11000
Bastien,72,Belgium,Standard de Liege,13000
Alderete,72,Paraguay,Club Atletico Huracan,16000
Basham,72,England,Sheffield United,18000
Ledley,72,Wales,Wales,18000
Matri,72,Italy,Sassuolo,19000
Boli,72,Ivory Coast,Sint-Truidense VV,15000
Angella,72,Italy,Sporting de Charleroi,13000
Menendez,72,Argentina,Tiburones Rojos de Veracruz,20000
Warda,72,Egypt,Egypt,11000
Castro,72,Argentina,Defensa y Justicia,13000
Jean,72,France,Toulouse Football Club,19000
Ayling,72,England,Leeds United,14000
Lertora,72,Argentina,Belgrano de Cordoba,18000
Otero,72,Colombia,Amiens SC,15000
Baker,72,England,Bristol City,18000
Katsande,72,Zimbabwe,Kaizer Chiefs,11000
Angel,72,Venezuela,Venezuela,11000
Phiri,72,South Africa,En Avant de Guingamp,20000
Chipciu,72,Romania,Sparta Praha,19000
Gutierrez,72,Chile,CD Palestino,14000
Murg,72,Austria,SK Rapid Wien,11000
Nordfeldt,72,Sweden,Swansea City,19000
Woods,72,England,Stoke City,16000
Damonte,72,Argentina,Club Atletico Huracan,12000
Shehu,72,Nigeria,Bursaspor,19000
Barry,72,England,West Bromwich Albion,20000
Castagne,72,Belgium,Atalanta,19000
Orozco,72,Venezuela,Puebla FC,14000
Frey,72,Switzerland,Fenerbahce SK,18000
Zimmerman,72,United States,Los Angeles FC,14000
Howard,72,United States,Colorado Rapids,19000
Morales,72,United States,Fortuna Dusseldorf,20000
Ariaudo,72,Italy,Frosinone,12000
Alvarado,72,Mexico,Mexico,11000
Dwyer,72,United States,Orlando City SC,16000
Nakamura,72,Japan,Jubilo Iwata,13000
Jakupovic,72,Switzerland,Leicester City,18000
Rodriguez,72,Chile,U.N.A.M.,14000
Sunu,72,France,BB Erzurumspor,19000
Ducksch,72,Germany,Fortuna Dusseldorf,19000
Pack,72,England,Bristol City,19000
Koroki,72,Japan,Urawa Red Diamonds,12000
Djenepo,72,Mali,Standard de Liege,15000
Al Habsi,72,Oman,Al Hilal,20000
Delgado,72,Argentina,Defensa y Justicia,18000
Camara,72,Guinea,Olympiacos CFP,13000
Belec,72,Slovenia,Sampdoria,11000
Kolar,72,Czech Republic,Viktoria Plzen,13000
Sala,72,Italy,Sampdoria,18000
Ceccherini,72,Italy,Fiorentina,15000
Carrasco,72,Chile,Tiburones Rojos de Veracruz,15000
Zurkowski,72,Poland,Gornik Zabrze,14000
Gavranovic,72,Switzerland,Dinamo Zagreb,14000
Kace,72,Albania,Panathinaikos FC,18000
Marshall,72,United States,Seattle Sounders FC,19000
Trawally,72,Gambia,Al Shabab,15000
Lainez,72,Mexico,Real Betis,11000
Haraslin,72,Slovakia,Lechia Gdansk,16000
Al Shahrani,72,Saudi Arabia,Al Hilal,19000
Kiese Thelin,72,Sweden,Bayer 04 Leverkusen,16000
Mulder,72,Netherlands,Swansea City,17000
Karelis,72,Greece,PAOK,14000
Barreiro,72,Colombia,Pachuca,14000
Kravets,72,Ukraine,Kayserispor,12000
Wolf,72,Germany,Fortuna Dusseldorf,13000
Caicedo,72,Ecuador,Ecuador,20000
Van Overeem,72,Netherlands,FC Utrecht,14000
Di Gennaro,72,Italy,US Salernitana 1919,16000
Afful,72,Ghana,Columbus Crew SC,18000
Losilla,72,France,VfL Bochum 1848,13000
Alar,72,Austria,SK Rapid Wien,18000
Fassnacht,72,Switzerland,Switzerland,16000
Kamara,72,France,RC Strasbourg Alsace,16000
Peralta,72,Colombia,Once Caldas,16000
Shabanov,72,Ukraine,Dynamo Kyiv,19000
Cauteruccio,72,Uruguay,Cruz Azul,12000
Mushekwi,72,Zimbabwe,Dalian YiFang FC,15000
McBurnie,72,Scotland,Swansea City,12000
Hoogland,72,Germany,VfL Bochum 1848,12000
Rosted,72,Norway,KAA Gent,17000
Robertone,72,Argentina,Velez Sarsfield,13000
Vejinovic,72,Netherlands,AZ Alkmaar,18000
Khaoui,72,Tunisia,Stade Malherbe Caen,13000
Hamad,72,Sweden,Incheon United FC,11000
Bernardi,72,Argentina,Club Atletico Colon,11000
Radonjic,72,Serbia,Olympique de Marseille,11000
Forlin,72,Argentina,Real Oviedo,20000
Andersen,72,Denmark,Aalborg BK,18000
Bennett,72,England,Cardiff City,13000
Banguero,72,Colombia,Deportes Tolima,11000
Sacko,72,Mali,Vitoria Guimaraes,13000
Angileri,72,Argentina,Godoy Cruz,17000
Nhamoinesu,72,Zimbabwe,Sparta Praha,16000
Narey,72,Germany,Hamburger SV,11000
Zuqui,72,Argentina,Club Atletico Colon,15000
Stiepermann,72,Germany,Norwich City,11000
Lamprou,72,Greece,Ajax,12000
Rizzo,72,Italy,Carpi,17000
De Laet,72,Belgium,Melbourne City FC,11000
Koolwijk,72,Netherlands,Excelsior,17000
Avila,72,Peru,Monarcas Morelia,12000
Seck,72,Senegal,SV Zulte-Waregem,12000
Gressel,72,Germany,Atlanta United,15000
Brugman,72,Uruguay,Pescara,18000
Mboyo,72,Belgium,Al Raed,16000
Bialkowski,72,Poland,Ipswich Town,16000
Mendy,72,France,En Avant de Guingamp,16000
Dominguez,72,Argentina,Velez Sarsfield,18000
Van La Parra,72,Netherlands,Middlesbrough,12000
Collins,72,Wales,Ipswich Town,18000
Sigurjonsson,72,Iceland,Grasshopper Club Zurich,19000
Nieto,72,Colombia,Once Caldas,11000
Kruse,72,Australia,VfL Bochum 1848,20000
Andreolli,72,Italy,Chievo Verona,19000
Carrera,71,Argentina,Atletico Tucuman,7000
Tonali,71,Italy,Brescia,8000
Kessler,71,Germany,FC Koln,9500
Fragapane,71,Argentina,Union de Santa Fe,8500
Candelo,71,Colombia,Atletico Nacional,5500
Beerens,71,Netherlands,Vitesse,6000
Peterson,71,Sweden,Heracles Almelo,8500
Coopman,71,Belgium,KV Oostende,6000
Friedrich,71,Germany,FC Union Berlin,8000
Thorsby,71,Norway,SC Heerenveen,8500
Hejda,71,Czech Republic,Viktoria Plzen,10000
Cole,71,England,Derby County,9500
Perbet,71,France,Sporting de Charleroi,6500
Valentini,71,Germany,FC Nurnberg,5500
Kramer,71,Netherlands,FC Utrecht,9500
Osorio,71,Canada,Toronto FC,5500
Soto,71,Argentina,Racing Club,9000
Matip,71,Cameroon,FC Ingolstadt 04,8500
Yaremchuk,71,Ukraine,KAA Gent,7500
Andreu,71,France,Angers SCO,6500
Barragan,71,Mexico,Club Necaxa,5500
Latovlevici,71,Romania,Bursaspor,9500
Dean,71,England,Birmingham City,8500
Aguirre,71,Mexico,Pachuca,9000
Sanchez,71,Mexico,Guadalajara,7000
Paintsil,71,Ghana,KRC Genk,7000
Davies,71,England,Preston North End,9000
Wiedwald,71,Germany,MSV Duisburg,9000
Montes,71,Mexico,Club Leon,7500
Bellusci,71,Italy,Palermo,9500
Jutkiewicz,71,England,Birmingham City,6500
Sako,71,Mali,Crystal Palace,9500
Siebenhandl,71,Austria,SK Sturm Graz,9000
Ortigoza,71,Paraguay,Rosario Central,8500
Muller,71,Germany,FC Heidenheim 1846,9500
El Yamiq,71,Morocco,Perugia,7000
Schiavone,71,Italy,Venezia FC,7000
Morishige,71,Japan,FC Tokyo,8000
Valenzuela,71,Argentina,Columbus Crew SC,8000
Fernandes,71,Switzerland,Fiorentina,6000
Pavone,71,Argentina,Estudiantes de La Plata,10000
Finlay,71,United States,Minnesota United FC,6000
Memisevic,71,Bosnia Herzegovina,FC Groningen,9000
Steppe,71,Belgium,Sint-Truidense VV,7500
Elias,71,Argentina,Godoy Cruz,9500
Alanis,71,Mexico,Real Oviedo,9000
Bonifazi,71,Italy,SPAL,9500
